timestamp,anomaly_score
467,17.320528340798926
468,17.626854194665746
469,17.902770266226035
470,18.15131015818499
471,18.374499274688368
472,18.575718660131763
473,18.75677782405152
474,18.92002067305474
475,19.06658804295381
476,19.19880250852917
477,19.317451138343397
478,19.42437675390295
479,19.520556040827266
480,17.57088265920991
