timestamp,raw_error,smoothed_error
60,0.023419598433464094,0.023754292985645926
61,0.02330771399944966,0.023709569989201245
62,0.02384797507298216,0.02372342865271276
63,0.02426631640870345,0.023777781511335375
64,0.024312220511429537,0.023831282181794967
65,0.023919090081691945,0.023840071365498615
66,0.024123848363249347,0.02386847347701509
67,0.024187517917255544,0.023900402619955696
68,0.02421312762582899,0.023931696907582546
69,0.02413531032432341,0.023952071015239506
70,0.024471748042594787,0.024004068040182753
71,0.024786088136841824,0.024082309759773622
72,0.024365710269595758,0.02411066276172403
73,0.0239518116672259,0.024094771119246742
74,0.02370578876429259,0.024055858486525295
75,0.02370566773621742,0.02402082774662116
76,0.02398736720399451,0.02401748068927663
77,0.024167363300166934,0.024032472994114193
78,0.024006869864164487,0.024029912059453755
79,0.023881638247878017,0.024015081438183605
80,0.023804120140594024,0.02399398115953909
81,0.023631233100785028,0.02395769993318021
82,0.023902139203523756,0.023952142975169472
83,0.024095676389400127,0.023966498374311525
84,0.02409355749512969,0.02397920592575653
85,0.02433263563783691,0.024014553000982937
86,0.024544489324320604,0.02406755217150087
87,0.024115258877824387,0.02407232329083843
88,0.024036810739105127,0.0240687717350561
89,0.024265245952225598,0.02408842065357555
90,0.02448361905955132,0.024127943203823887
91,0.024574882090480185,0.02417263985043584
92,0.024706156461050677,0.024225994474454955
93,0.025056356592883897,0.024309034836651672
94,0.024612727385508397,0.024339405457667475
95,0.02437219627522537,0.02434268467217822
96,0.024433033945482498,0.024351719928711737
97,0.024772384534402808,0.024393787768763164
98,0.02484368180063935,0.024438778499747172
99,0.024501408760079467,0.024445041692139555
100,0.024286650422891996,0.024429202186567314
101,0.02440011177034034,0.02442629308235602
102,0.02445857026719654,0.024429520863340434
103,0.02466263161930509,0.024452832345184552
104,0.02481990297048937,0.024489539983446457
105,0.024570280676453796,0.02449761416672088
106,0.024540082312167016,0.02450186103521871
107,0.02448231921663353,0.02449990683101619
108,0.024299690478170412,0.02447988498969825
109,0.024154068493792345,0.024447303038353595
110,0.024361621311464115,0.024438734794246204
111,0.024619456958841577,0.024456807146279527
112,0.0246781818661942,0.024478944767734278
113,0.024604430474494676,0.024491493414660868
114,0.024644832609622847,0.024506827418014996
115,0.024918108436553694,0.02454795572229748
116,0.025375756498251252,0.024630736166584788
117,0.025422196007606288,0.02470988246622135
118,0.02539813223783437,0.024778707690331078
119,0.024970657835657172,0.02479790276684931
120,0.024788948296063675,0.02479700731716828
121,0.02497957177619819,0.02481526381082459
122,0.02522548768011232,0.024856286294325226
123,0.025474135252111597,0.02491807132100831
124,0.025528628581918848,0.024979127163522935
125,0.025413552126643486,0.02502256973438912
126,0.02523204327855786,0.025043517121160038
127,0.025096004770356742,0.025048765893375947
128,0.024999279735625504,0.0250438172714098
129,0.025214707507213045,0.025060906314231846
130,0.025380891865420814,0.025092904901777204
131,0.0255417963559902,0.02513779408813899
132,0.025458778020434288,0.0251698925077159
133,0.02551038680381442,0.025203941962479715
134,0.025567322926388015,0.025240280083030784
135,0.025443151673663532,0.02526056725423361
136,0.025292161837817878,0.025263726714293555
137,0.025106027197000502,0.02524795675492067
138,0.025104203316523223,0.025233581404810062
139,0.024959384085490997,0.025206161662113136
140,0.02493929490684602,0.02517947497715693
141,0.02504209195273703,0.025165736670346064
142,0.025178397605056392,0.025167002764179464
143,0.02541020078104516,0.025191322572130463
144,0.024933833852593353,0.02516557369420747
145,0.02513118296791391,0.02516213462086057
146,0.025138076232728197,0.025159728781595565
147,0.025213534549480547,0.02516510935929339
148,0.02547817850019791,0.025196416278145676
149,0.025525398836671563,0.025229314538501756
150,2.4731729757808467,0.27002371082197646
151,2.4728241063776784,0.4903037748026622
152,2.469456150907803,0.6882190321639092
153,2.470008828095891,0.8663980277601647
154,2.4704863796107697,1.0268068759115616
155,2.467468309843765,1.1708730297855579
156,2.4691378757665494,1.3006995228840166
157,2.470577534828377,1.4176873309722275
158,2.4730866477769116,1.5232272682499606
159,2.4710532753832046,1.6180098734873638
160,2.4710457122133827,1.703313461024437
161,2.4703384988464903,1.7800159677721297
162,2.4717868446032276,1.8491930578623237
163,2.4746744462604844,1.911741198660921
164,2.475016487759017,1.9680687291583074
165,2.4775901521639296,2.0190208727513355
166,2.473720115969912,2.064490798111255
167,2.47076662790228,2.105118381925119
168,2.4686985757776916,2.141476401982709
169,2.4709140607617686,2.1744201684088913
170,2.4736585827493363,2.204344010291151
171,2.472487596055418,2.2311583692290538
172,2.468209545770772,2.2548634871708306
173,2.4660198445349306,2.2759791231378093
174,2.4686156005038473,2.2952427710637244
175,2.471260899862644,2.312844584099299
176,2.4718150240325962,2.3287416282191726
177,2.4723353494861686,2.3431010004487454
178,2.4719120496630307,2.355982105453228
179,2.4723570212972543,2.367619597105163
180,0.0240848348010555,2.1332661196507967
181,0.02432237507219134,1.922371744201644
182,0.024513306375624103,1.732585899616176
183,0.02429489371187604,1.5617567983753413
184,0.024327272339620645,1.4080138452449527
185,0.02422377912870073,1.269634838206574
186,0.024206575517572087,1.145092011591999
187,0.024552506640366577,1.0330380608169254
188,0.024680503716119573,0.9322023048801463
189,0.024084972524361557,0.8413905714608215
190,0.02367336084245976,0.7596188502500758
191,0.023899995784587614,0.6860469646829475
192,0.0236701743644532,0.6198092855533948
193,0.023580710037358496,0.5601864279226396
194,0.023652252982457333,0.5065330103645171
195,0.02391737968782022,0.45827144724495156
196,0.023689469972765408,0.41481324947567527
197,0.02348845188638833,0.3756807696826623
198,0.02367044026777345,0.3404797367135794
199,0.023682342770594726,0.3087999972969306
200,0.02360437857093191,0.28028043540622205
201,0.023399986650024438,0.2545923905159226
202,0.0231078354284597,0.2314439349952707
203,0.023572938395740074,0.2106568353256956
204,0.023302547247639614,0.1919214065100849
205,0.023145245629275946,0.175043790415676
206,0.02308965728091999,0.15984837709707284
207,0.02344403395326429,0.1462079427785494
208,0.023413959518408523,0.133928544449179
209,0.02340316687943918,0.12287600668948614
210,0.02335014196403885,0.11292342021473796
211,0.023029675790432635,0.10393404577051625
212,0.022555527106844428,0.0957961939026897
213,0.022584714384931225,0.08847504594973224
214,0.022710517141835022,0.08189859306798723
215,0.023034824469606904,0.07601221620737968
216,0.023270866558829588,0.07073808124190412
217,0.02295918201564967,0.06596019131877273
218,0.022853923108358726,0.061649564497320515
219,0.022565551377688776,0.05774116318502211
220,0.022814317265802228,0.05424847859283049
221,0.023043902115134893,0.05112802094484413
222,0.022983552781948403,0.04831357412837858
223,0.022976884978319068,0.04577990521323004
224,0.022993761524504087,0.04350129084424204
225,0.02275365945347001,0.041426527705070264
226,0.02315944151897762,0.03959981908638606
227,0.023286076793987462,0.03796844485708597
228,0.02313647171537214,0.0364852475428653
229,0.022524673888415253,0.03508919017737855
230,0.022779880030516085,0.033858259162659166
231,0.022697791325661507,0.032742212378932364
232,0.02294994242018886,0.031762985383036665
233,0.023471533580238967,0.030933840202740624
234,0.02322277048957836,0.030162733231410783
235,0.023033496979724278,0.029449809606230802
236,0.02289232193550952,0.02879406083914929
237,0.022808484315322484,0.02819550318675891
238,0.02297768227533022,0.027673721095609997
239,0.02337577935382066,0.027243926921426586
240,0.023515461089511122,0.02687108033823154
241,0.023399654604151034,0.02652393776482056
242,0.023269003838177024,0.02619844437215373
243,0.022876870706815548,0.025866287005617643
244,0.022694853453560846,0.025549143650410014
245,0.02247383761883677,0.025241613047250987
246,0.02275861879008112,0.024993313621532762
247,0.022708354749583375,0.0247648177343368
248,0.02288310120049449,0.024576646080951812
249,0.02258857983890683,0.02437783945674659
250,0.022661636710277325,0.024206219182099104
251,0.022552513791756625,0.02404084864306437
252,0.022641763656710605,0.023900940144428624
253,0.022454034190517336,0.02375624954903715
254,0.022477043277845075,0.023628328921917668
255,0.022741772199039393,0.023539673249629668
256,0.022738571021328896,0.02345956302679945
257,0.022819211726839584,0.023395527896803364
258,0.02304123693308911,0.023360098800431887
259,0.02333429532489584,0.023357518452878277
260,0.02340935336992449,0.023362701944582908
261,0.023308340361234702,0.02335726578624808
262,0.022876244003533417,0.02330916360797657
263,0.022760311085779604,0.023254278355756827
264,0.022980009759121015,0.023226851496093225
265,0.023010870878271507,0.023205253434311037
266,0.0231809689242721,0.02320282498330714
267,0.02322559072426424,0.023205101557402852
268,0.023347415399923417,0.023219332941654916
269,0.02340908799329889,0.02323830844681932
270,0.02341272633612118,0.023255750235749512
271,0.023516742940292813,0.023281849506203853
272,0.02364197451243076,0.023317862006826555
273,0.024043238454365182,0.023390399651580438
274,0.024456163115980374,0.023496975998020458
275,0.024304071491105538,0.023577685547328982
276,0.02413286129104124,0.02363320312170022
277,0.02376014717234666,0.023645897526764867
278,0.023930554086370577,0.023674363182725443
279,0.023734966781109635,0.023680423542563864
280,0.023564583377671623,0.02366883952607464
281,0.02363592626806354,0.02366554820027353
282,0.023745006577295544,0.023673494037975733
283,0.02363244590199749,0.023669389224377908
284,0.023781977685626537,0.023680648070502772
285,0.023913419055650025,0.0237039251690175
286,0.02399078872352404,0.023732611524468154
287,0.024057362883286755,0.023765086660350015
288,0.02389394353920222,0.023777972348235237
289,0.024054573644103384,0.023805632477822053
290,0.02416603243111373,0.023841672473151224
291,0.02386306342408064,0.023843811568244166
292,0.0241010127578826,0.02386953168720801
293,0.024052588198563127,0.02388783733834352
294,0.02419970027400305,0.023919023631909474
295,0.02412016817976426,0.023939138086694952
296,0.02390653375587836,0.023935877653613293
297,0.02415610531171529,0.023957900419423493
298,0.024174884367652926,0.023979598814246435
299,0.024115079137538308,0.023993146846575622
300,0.024514865445593885,0.02404531870647745
301,0.024322102080310902,0.024072997043860796
302,0.024758475580092254,0.024141544897483942
303,0.024859103026573497,0.024213300710392897
304,0.024665482085981436,0.024258518847951754
305,0.024509376752570346,0.024283604638413614
306,0.024236631651028972,0.024278907339675148
307,0.024418614514004303,0.024292878057108065
308,0.0241269906211842,0.024276289313515678
309,0.02413059679791278,0.02426172006195539
310,0.024018657884161018,0.02423741384417595
311,0.024119399691079894,0.024225612428866346
312,0.02466453349612788,0.024269504535592498
313,0.024889881198976088,0.024331542201930855
314,0.024870807820903295,0.0243854687638281
315,0.024367448762585096,0.0243836667637038
316,0.024398987561024574,0.024385198843435877
317,0.02485110646311638,0.024431789605403927
318,0.02455404600597565,0.0244440152454611
319,0.02422946701538217,0.024422560422453204
320,0.02427512315040006,0.02440781669524789
321,0.02438696459544401,0.0244057314852675
322,0.024424155874441245,0.024407573924184873
323,0.024492324941495964,0.024416049025915983
324,0.024552789608588876,0.024429723084183272
325,0.02482012432629859,0.024468763208394806
326,0.02476221126523074,0.0244981080140784
327,0.024914280823365338,0.02453972529500709
328,0.02476668739438521,0.0245624215049449
329,0.024820255861029802,0.02458820494055339
330,0.024890128766889928,0.024618397323187043
331,0.025169888809829417,0.02467354647185128
332,0.025103657600770848,0.02471655758474324
333,0.0246719419694212,0.024712096023211037
334,0.02463382468634469,0.024704268889524404
335,0.024648052505928646,0.024698647251164826
336,0.02456276697772465,0.024685059223820808
337,0.024695482212748456,0.024686101522713572
338,0.0246906046100751,0.024686551831449726
339,0.024144287410261513,0.024632325389330904
340,0.024646380898918768,0.02463373094028969
341,0.024844901463028517,0.02465484799256357
342,0.02485886875621784,0.024675250068928997
343,0.024757669295265437,0.024683491991562643
344,0.025023171198181534,0.024717459912224533
345,0.02509858289768916,0.024755572210770994
346,0.02480707101673856,0.02476072209136775
347,0.024929381276028912,0.024777588009833866
348,0.025153910926917097,0.02481522030154219
349,0.02521745274099917,0.02485544354548789
350,0.025349048411630645,0.024904804032102164
351,0.025162996105306142,0.02493062323942256
352,0.02477976075857943,0.02491553699133825
353,0.024751234172878205,0.024899106709492243
354,0.025278244461343295,0.024937020484677348
355,0.02534962918149377,0.02497828135435899
356,0.025302856423922646,0.02501073886131536
357,0.024970025994876802,0.025006667574671505
358,0.02494239578200697,0.025000240395405052
359,0.02534767437290743,0.025034983793155288
360,0.02557145768019932,0.02508863118185969
361,0.025726272477191617,0.025152395311392885
362,0.025473215550194692,0.025184477335273067
363,0.025480938668339,0.02521412346857966
364,0.02574753491374197,0.025267464613095886
365,0.025270913281484016,0.025267809479934702
366,0.025127180481688025,0.025253746580110033
367,0.02506842582053092,0.02523521450415212
368,0.025349601736204444,0.025246653227357353
369,0.025290855516326264,0.025251073456254245
370,0.025220757041665817,0.0252480418147954
371,0.025079652587162077,0.02523120289203207
372,0.025073443489586605,0.025215426951787526
373,0.025294915048965513,0.025223375761505327
374,0.025184501096600316,0.025219488295014827
375,0.025080288881203325,0.025205568353633676
376,0.02525204029417156,0.025210215547687466
377,0.02537611364472162,0.025226805357390882
378,0.02510514993830649,0.025214639815482446
379,0.025235783360938777,0.02521675417002808
380,0.025495289518990466,0.02524460770492432
381,0.02507232581634382,0.02522737951606627
382,0.024802148899857157,0.025184856454445362
383,0.025196024884378443,0.02518597329743867
384,0.025158711389146743,0.025183247106609477
385,0.02512357783388422,0.025177280179336948
386,0.024687227811666355,0.025128274942569893
387,0.02471264042937716,0.02508671149125062
388,0.02446396163750086,0.025024436505875644
389,0.024576842230641237,0.024979677078352205
390,0.02475743489051518,0.024957452859568505
391,0.02516242942587203,0.024977950516198857
392,0.025317291348241695,0.02501188459940314
393,0.02547575462651297,0.025058271602114126
394,0.02518583411105581,0.025071027853008295
395,0.025107779268850845,0.025074702994592548
396,0.025102009804714904,0.025077433675604784
397,0.025419755844557117,0.025111665892500013
398,0.025371533319777637,0.025137652635227777
399,0.02506900300644866,0.025130787672349865
400,0.025235378663839625,0.02514124677149884
401,0.025221988737557852,0.02514932096810474
402,0.02548562851697252,0.025182951722991516
403,0.02560810528344903,0.025225467079037264
404,0.025777890586623546,0.025280709429795892
405,0.02539707471428933,0.025292345958245234
406,0.025094471152106876,0.025272558477631397
407,0.025195305960326146,0.02526483322590087
408,0.02491262524758617,0.0252296124280694
409,0.02489373457788615,0.025196024643051075
410,0.025329981572147362,0.025209420335960703
411,0.025183372496953644,0.02520681555206
412,0.02555106257372554,0.02524124025422655
413,0.025725945841829606,0.025289710812986855
414,0.025489116481864717,0.025309651379874638
415,0.025146845791936913,0.025293370821080866
416,0.024698956993773117,0.02523392943835009
417,0.02451263480388466,0.025161799974903545
418,0.024393048521688724,0.025084924829582064
419,0.024704640949874887,0.025046896441611347
420,0.024927798875134494,0.025034986684963657
421,0.02506669373727188,0.02503815739019448
422,0.02517912117189145,0.025052253768364178
423,0.025332829592077923,0.025080311350735553
424,0.025233431648945464,0.025095623380556546
425,0.025186074477648118,0.025104668490265703
426,0.024942697769760592,0.025088471418215193
427,0.0247178336794383,0.0250514076443375
428,0.024694552566407013,0.02501572213654445
429,0.024905568986554612,0.025004706821545465
430,0.02445182980186105,0.024949419119577022
431,0.02441861879968656,0.024896339087587975
432,0.02451619628781949,0.024858324807611125
433,0.024439390740643333,0.024816431400914347
434,0.024639399744851142,0.024798728235308026
435,0.024445693743862587,0.02476342478616348
436,0.024603396620389014,0.02474742196958603
437,0.024706622972844917,0.02474334206991192
438,0.024407624047386667,0.024709770267659397
439,0.02421074491477924,0.02465986773237138
440,0.023846409889676234,0.024578521948101867
441,0.02431517084194335,0.024552186837486015
442,0.0245408891680835,0.024551057070545765
443,0.024491860432005207,0.02454513740669171
444,0.024555724642158223,0.02454619613023836
445,0.024466865068747703,0.024538263024089294
446,0.024691977303025702,0.02455363445198293
447,0.02460322010639178,0.024558593017423816
448,0.024755959529651993,0.024578329668646634
449,0.02440138982812389,0.02456063568459436
450,20.379994599003023,2.0601040320164383
451,20.380356938339535,3.8921293226487483
452,20.375535715614422,5.540469961945317
453,20.373205777447765,7.023743543495562
454,20.378273960944913,8.359196585240499
455,20.382012881029862,9.561478214819436
456,20.379648999833506,10.643295293320843
457,20.379551482737078,11.616920912262467
458,20.372920593559655,12.492520880392187
459,20.372309100049595,13.280499702357927
460,20.368519028431685,13.989301634965303
461,20.372783161639887,14.627649787632762
462,20.375502732324822,15.202435082101971
463,20.37818100450531,15.720009674342304
464,20.372522274952573,16.18526093440333
465,20.372818966411824,16.604016737604177
466,20.370555522214573,16.98067061606522
467,20.379247863402277,17.320528340798926
468,20.38378687946711,17.626854194665746
469,20.386014910268653,17.902770266226035
470,20.388169185815613,18.15131015818499
471,20.383201323218778,18.374499274688368
472,20.38669312912231,18.575718660131763
473,20.38631029932936,18.75677782405152
474,20.389206314083715,18.92002067305474
475,20.385694372045442,19.06658804295381
476,20.388732698707415,19.19880250852917
477,20.38528880667145,19.317451138343397
478,20.386707293938922,19.42437675390295
479,20.386169623146124,19.520556040827266
480,0.023822224653741002,17.57088265920991
481,0.023907012053146808,15.816185094494234
482,0.024139920428798416,14.23698057708769
483,0.023899587292671925,12.815672478108187
484,0.023561012326408188,11.536461331530008
485,0.0238169317249021,10.385196891549498
486,0.023693814151159766,9.349046583809663
487,0.02330597790909396,8.416472523219605
488,0.023359243694160262,7.57716119526706
489,0.02333723940672109,6.8217787996810255
490,0.023527238688262217,6.141953643581749
491,0.023181651573937624,5.530076444380967
492,0.02337796512584313,4.979406596455455
493,0.023382817081792098,4.483804218518087
494,0.023267178425608076,4.037750514508839
495,0.02329716067648569,3.6363051791256034
496,0.023912754101971793,3.27506593662324
497,0.02383990975089169,2.949943333936005
498,0.02356106404741896,2.6573051069471463
499,0.023584770378185165,2.39393307329025
500,0.023396606992380647,2.156879426660463
501,0.023193154365669745,1.9435107994309837
502,0.02316531677862698,1.7514762511657478
503,0.02348163718036256,1.5786767897672092
504,0.02317716467760074,1.4231268272582482
505,0.023167511700248097,1.283130895702448
506,0.023379719658472527,1.1571557780980504
507,0.023415026124697265,1.043781702900715
508,0.023112866296861982,0.9417148192403296
509,0.02320180361122713,0.8498635176774193
510,0.022939535243965633,0.7671711194340739
511,0.023146001769935306,0.69276860766766
512,0.023181887129286656,0.6258099356138227
513,0.023258073288528327,0.5655547493812932
514,0.02358126128517853,0.5113574005716817
515,0.023794150918246697,0.4626010756063381
516,0.023569389505368007,0.41869790699624104
517,0.02354907849781172,0.3791830241463981
518,0.02367226810413762,0.34363194854217205
519,0.02397317348996088,0.31166607103695093
520,0.02408118338458172,0.282907582271714
521,0.024140767283732434,0.2570309007729158
522,0.024276483535618096,0.23375545904918602
523,0.02397031378304432,0.21277694452257181
524,0.023734643954670273,0.19387271446578164
525,0.02387206068867912,0.17687264908807138
526,0.02347702472477738,0.16153308665174199
527,0.023829767404169023,0.14776275472698466
528,0.023970607505266854,0.13538354000481287
529,0.024365548814040936,0.12428174088573567
530,0.02470008011399953,0.11432357480856205
531,0.02449530506970503,0.10534074783467634
532,0.024502112476102504,0.09725688429881894
533,0.024571982096497042,0.08998839407858675
534,0.024510322301506408,0.08344058690087872
535,0.024769611793632046,0.07757348939015404
536,0.02493952107130358,0.07231009255826899
537,0.024977062886213337,0.06757678959106343
538,0.02458452174509356,0.06327756280646643
539,0.024679629955401485,0.059417769521359944
540,0.024898224287950996,0.055965814998019045
541,0.024238252845393573,0.0527930587827565
542,0.024530610761872188,0.049966813980668066
543,0.024637381862572073,0.047433870768858466
544,0.02459746180248243,0.04515022987222086
545,0.024656500353948407,0.04310085692039361
546,0.02451612047090658,0.041242383275444904
547,0.02449106744825086,0.03956725169272549
548,0.024647258264222382,0.03807525234987518
549,0.024592659535046805,0.03672699306839234
550,0.024724896642207724,0.03552678342577388
551,0.02479570610233766,0.03445367569343026
552,0.02440711955974432,0.03344902008006167
553,0.02451118817940631,0.032555236889996134
554,0.024837304436516962,0.03178344364464821
555,0.02515941264488099,0.031121040544671484
556,0.02506249009143566,0.0305151854993479
557,0.025181368206289148,0.029981803770042025
558,0.025193401369508615,0.029502963529988678
559,0.025269624888837713,0.029079629665873585
560,0.02510604807631072,0.0286822715069173
561,0.024945199622341777,0.028308564318459743
562,0.024983848746448045,0.027976092761258575
563,0.025289568961237772,0.027707440381256495
564,0.024990728248089518,0.027435769167939796
565,0.024554042694310992,0.027147596520576914
566,0.024446314563356095,0.026877468324854836
567,0.02459463974726498,0.02664918546709585
568,0.02484061733906564,0.02646832865429283
569,0.024807763427786962,0.026302272131642244
570,0.024790917932043022,0.026151136711682323
571,0.02503106072289217,0.02603912911280331
572,0.024675863470058537,0.025902802548528833
573,0.02462961925326324,0.025775484219002272
574,0.02479035645631151,0.025676971442733197
575,0.02508795378289766,0.025618069676749646
576,0.02499848570253112,0.025556111279327796
577,0.02499553301662564,0.025500053453057583
578,0.024780656205493176,0.02542811372830114
579,0.024937224973363172,0.025379024852807342
580,0.025164283756439927,0.0253575507431706
581,0.025292283444436604,0.025351024013297203
582,0.02532540440953265,0.025348462052920746
583,0.02543354963944931,0.0253569708115736
584,0.02532650452839865,0.0253539241832561
585,0.025339884093367383,0.025352520174267233
586,0.02538230321364062,0.02535549847820457
587,0.025642311961577242,0.025384179826541838
588,0.02550281756072,0.02539604359995965
589,0.025687053827354107,0.025425144622699094
590,0.0256708917270391,0.025449719333133093
591,0.025633592079959442,0.02546810660781573
592,0.02562606429685429,0.025483902376719582
593,0.02563843300146775,0.025499355439194397
594,0.02559592441662193,0.02550901233693715
595,0.025735861717885077,0.02553169727503194
596,0.025746352208987612,0.02555316276842751
597,0.026228633153737115,0.02562070980695847
598,0.026171575287439987,0.025675796355006622
599,0.02598598693740664,0.025706815413246622
600,0.025829856834189202,0.025719119555340876
601,0.025644170660113947,0.02571162466581818
602,0.025640363832037577,0.02570449858244012
603,0.025609253828111467,0.025694974107007253
604,0.025817933456117197,0.025707270041918247
605,0.025842028934513706,0.025720745931177794
606,0.025680262593245493,0.025716697597384566
607,0.025856321109559342,0.025730659948602044
608,0.02584099173312072,0.025741693127053912
609,0.026021569855246292,0.02576968079987315
610,0.02581084665991863,0.0257737973858777
611,0.025561781540624384,0.025752595801352366
612,0.025767034906681727,0.025754039711885304
613,0.025786178327253072,0.02575725357342208
614,0.02602402145147088,0.02578393036122696
615,0.02588586611254683,0.02579412393635895
616,0.025523671632926424,0.025767078706015696
617,0.02520056770345932,0.025710427605760058
618,0.025487064700259274,0.02568809131520998
619,0.025268907148231694,0.025646172898512152
620,0.02533851835868628,0.025615407444529562
621,0.025476496267132148,0.025601516326789822
622,0.02532299045009481,0.02557366373912032
623,0.025419511927436272,0.025558248557951916
624,0.025618777410669594,0.025564301443223685
625,0.025582487815562313,0.025566120080457548
626,0.025245348212253816,0.025534042893637175
627,0.025023621077594753,0.02548300071203293
628,0.025393203314988438,0.025474020972328485
629,0.025558309517462397,0.025482449826841877
630,0.025632092929656083,0.025497414137123302
631,0.025782331112649087,0.02552590583467588
632,0.025355648303157473,0.025508880081524035
633,0.025219700703143007,0.025479962143685933
634,0.02515453800378705,0.025447419729696046
635,0.025118267241880488,0.025414504480914493
636,0.025202498736607657,0.025393303906483814
637,0.025225841226334318,0.025376557638468862
638,0.025208404891207216,0.025359742363742697
639,0.025255837040099944,0.02534935183137842
640,0.02530655135407005,0.025345071783647585
641,0.025541782524496955,0.025364742857732523
642,0.02550042539682143,0.025378311111641412
643,0.024980192571276025,0.025338499257604872
644,0.02513972842583044,0.025318622174427426
645,0.02523465343108346,0.02531022530009303
646,0.025183270936565093,0.025297529863740235
647,0.024884801062677216,0.025256256983633932
648,0.02470026595389929,0.025200657880660466
649,0.024613893673719127,0.02514198145996633
650,0.02482120705939899,0.025109904019909594
651,0.025101735524271248,0.025109087170345757
652,0.02491746055981619,0.025089924509292802
653,0.024951098264223943,0.02507604188478592
654,0.02516352557732735,0.025084790254040066
655,0.02513255139162954,0.02508956636779901
656,0.02533281509960004,0.025113891240979114
657,0.025423872641338517,0.025144889381015053
658,0.025657287809178975,0.025196129223831444
659,0.025671270339306464,0.025243643335378943
660,0.0253140859708943,0.02525068759893048
661,0.025184130399838432,0.025244031879021276
662,0.02542045760070675,0.025261674451189823
663,0.02530442896422457,0.025265949902493298
664,0.02509937651233282,0.02524929256347725
665,0.025241471909940028,0.025248510498123523
666,0.02489070734978609,0.02521273018328978
667,0.025098892612771508,0.02520134642623795
668,0.024961566790751673,0.025177368462689323
669,0.02508937664653587,0.02516856928107398
670,0.02511116592505103,0.025162828945471685
671,0.025037780086182893,0.025150324059542806
672,0.025243214375301255,0.02515961309111865
673,0.02543352782890747,0.025187004564897534
674,0.02528997981831166,0.025197302090238946
675,0.025372107769814838,0.025214782658196534
676,0.02528101338467328,0.025221405730844207
677,0.025180598828621097,0.025217325040621897
678,0.0251272879340367,0.025208321329963375
679,0.025407050831360887,0.025228194280103124
680,0.025356718749017834,0.025241046726994596
681,0.02558734686986921,0.025275676741282057
682,0.025576911944322597,0.02530580026158611
683,0.02549005749079632,0.025324225984507127
684,0.025346304544511002,0.025326433840507513
685,0.02514460613869646,0.025308251070326405
686,0.025211923863157834,0.025298618349609548
687,0.025098512629040885,0.025278607777552684
688,0.024981062638167295,0.02524885326361415
689,0.02525532875052485,0.025249500812305217
690,0.025382326235985415,0.025262783354673236
691,0.025774091559432236,0.025313914175149135
692,0.025703357687982337,0.025352858526432456
693,0.025654419579808588,0.02538301463177007
694,0.026059728058554187,0.02545068597444848
695,0.02600436921696152,0.025506054298699784
696,0.025628298159958193,0.025518278684825625
697,0.025745920530334233,0.025541042869376487
698,0.025600804238392515,0.02554701900627809
699,0.025487078780490138,0.02554102498369929
700,0.02532983512411097,0.02551990599774046
